ID,SFR,Reference,ID_2MASS,RA_2MASS,DEC_2MASS,eRA_2MASS,eDEC_2MASS,Jmag,Hmag,Kmag,eJmag,eHmag,eKmag,Qflg,ID_GaiaDR1,RA_GaiaDR1,DEC_GaiaDR1,eRA_GaiaDR1,eDEC_GaiaDR1,Gmag,eGmag,GLON_GaiaDR1,GLAT_GaiaDR1,ID_UCAC5,RA_UCAC5,DEC_UCAC5,eRA_UCAC5,eDEC_UCAC5,pmRA_UCAC5,pmDEC_UCAC5,epmRA_UCAC5,epmDEC_UCAC5,ID_SPM4,RA_SPM4,DEC_SPM4,eRA_SPM4,eDEC_SPM4,pmRA_SPM4,pmDEC_SPM4,epmRA_SPM4,epmDEC_SPM4,ID_TGAS,RA_TGAS,DEC_TGAS,eRA_TGAS,eDEC_TGAS,pmRA_TGAS,pmDEC_TGAS,epmRA_TGAS,epmDEC_TGAS,PLX_TGAS,ePLX_TGAS,ID_HSOY,RA_HSOY,DEC_HSOY,eRA_HSOY,eDEC_HSOY,pmRA_HSOY,pmDEC_HSOY,epmRA_HSOY,epmDEC_HSOY,imag_HSOY,Binary,binREF,pmRA_ALL,pmDEC_ALL,rvALL,pmRA_final,pmDEC_final,epmRA_final,epmDEC_final,pmREF_final,RV_final,eRV_final,rvREF_final,GLON,GLAT,pmGLON,pmGLAT,pmPAR,pmPERP,kinPLX1,ekinPLX1,kinPLX2,ekinPLX2,PLX_final,ePLX_final,refPLX_final,d_TGAS,dmax_TGAS,dmin_TGAS,d_kinPLX1,dmax_kinPLX1,dmin_kinPLX1,d_kinPLX2,dmax_kinPLX2,dmin_kinPLX2,d_final,dmax_final,dmin_final,Ugal,Vgal,Wgal,Vspace,Ugal_max,Vgal_max,Wgal_max,Vspace_max,Ugal_min,Vgal_min,Wgal_min,Vspace_min,Xgal_TGAS,Ygal_TGAS,Zgal_TGAS,Xgal_max_TGAS,Ygal_max_TGAS,Zgal_max_TGAS,Xgal_min_TGAS,Ygal_min_TGAS,Zgal_min_TGAS,Xgal_kinPLX1,Ygal_kinPLX1,Zgal_kinPLX1,Xgal_max_kinPLX1,Ygal_max_kinPLX1,Zgal_max_kinPLX1,Xgal_min_kinPLX1,Ygal_min_kinPLX1,Zgal_min_kinPLX1,Xgal_kinPLX2,Ygal_kinPLX2,Zgal_kinPLX2,Xgal_max_kinPLX2,Ygal_max_kinPLX2,Zgal_max_kinPLX2,Xgal_min_kinPLX2,Ygal_min_kinPLX2,Zgal_min_kinPLX2,Xgal_final,Ygal_final,Zgal_final,Xgal_max_final,Ygal_max_final,Zgal_max_final,Xgal_min_final,Ygal_min_final,Zgal_min_final,Xeq_TGAS,Yeq_TGAS,Zeq_TGAS,Xeq_max_TGAS,Yeq_max_TGAS,Zeq_max_TGAS,Xeq_min_TGAS,Yeq_min_TGAS,Zeq_min_TGAS,Xeq_kinPLX1,Yeq_kinPLX1,Zeq_kinPLX1,Xeq_max_kinPLX1,Yeq_max_kinPLX1,Zeq_max_kinPLX1,Xeq_min_kinPLX1,Yeq_min_kinPLX1,Zeq_min_kinPLX1,Xeq_kinPLX2,Yeq_kinPLX2,Zeq_kinPLX2,Xeq_max_kinPLX2,Yeq_max_kinPLX2,Zeq_max_kinPLX2,Xeq_min_kinPLX2,Yeq_min_kinPLX2,Zeq_min_kinPLX2,Xeq_final,Yeq_final,Zeq_final,Xeq_max_final,Yeq_max_final,Zeq_max_final,Xeq_min_final,Yeq_min_final,Zeq_min_final,CPSM,CTRL
2MASSJ16095217-2136277,US,2012ApJ...758...31L,2MASSJ16095217-2136277,242.46738,-21.607706,0.06,0.06,12.569,11.969,11.568,0.028,0.023,0.024,AAA,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,-,---,---,---,---,0,0,0,0,---,0,0,---,352.540687772255,21.6097313883769,0,0,0,0,0,0,0,0,0,0,CPSM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2MASSJ16095287-2441535,US,2015MNRAS.448.2737R,2MASSJ16095287-2441535,242.470329,-24.698206,0.06,0.06,11.883,11.28,10.926,0.023,0.025,0.019,AAA,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,NA,5750361000,242.4701276,-24.6983111,144.5,136.4,-35.72,-34.1,5.59,5.26,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,-,---,-35.72[5.59],-34.1[5.26],---,-35.72,-34.1,5.59,5.26,SPM4,0,0,---,350.153121123076,19.4758277927982,-49.3436339413998,1.983479129494,0,0,0,0,0,0,0,0,CPSM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2MASSJ16095307-1948169,US,2012ApJ...758...31L,2MASSJ16095307-1948169,242.471133,-19.804707,0.06,0.06,12.805,12.167,11.76,0.023,0.024,0.021,AAA,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,-,---,---,---,---,0,0,0,0,---,0,0,---,353.969544353703,22.8350157102512,0,0,0,0,0,0,0,0,0,0,CPSM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2MASSJ16095361-1754474,US,2012ApJ...758...31L,2MASSJ16095361-1754474,242.473412,-17.913174,0.08,0.06,12.542,11.86,11.529,0.023,0.022,0.023,AAA,6249011045828746240,242.4733634949,-17.9132644275,0.742,0.43,15.982,0.0087322685466623,355.4952031874,24.1075221493,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,6249011045828746240,242.4733865134,-17.9131780815,0.742,0.43,-5.256,-20.723,2.13,2.13,14.79,-,---,---,---,-5.34[1.28],-5.256,-20.723,2.13,2.13,HSOY,-5.34,1.28,2012ApJ...745...56D,355.495262287547,24.1076099282339,-18.9101629994923,-9.97366534091814,-20.9790280991272,-4.11687320864149,7.61404891718282,2.12013402647881,5.74571804874635,0.766494151282455,5.74571804874635,0.766494151282455,CPSM,0,0,0,159.650986889678,1014.36055200994,177.103744261162,180.242983753713,221.557702528598,163.810647168398,180.242983753713,221.557702528598,163.810647168398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145.276046286824,-11.44555997296,65.2097166611078,923.027745560725,-72.7206562165331,414.317289716983,161.157361129459,-12.6967679052158,72.3383250419376,164.013944171695,-12.921823538015,73.6205527426787,201.608694533087,-15.8837224947104,90.4956197731463,149.061171646596,-11.7437707270227,66.9087369644975,164.013944171695,-12.921823538015,73.6205527426787,201.608694533087,-15.8837224947104,90.4956197731463,149.061171646596,-11.7437707270227,66.9087369644975,0,0,0,0,0,0,0,0,0,-70.2075380751931,-134.714757600587,-49.1047176642292,-446.071511768499,-855.925406700074,-311.992362130522,-77.8824992611347,-149.441531450008,-54.4727566590724,-79.262999817343,-152.090446408369,-55.4383095314053,-97.4314104733825,-186.952130845942,-68.1457010755595,-72.0367751697303,-138.224711638865,-50.3841268776954,-79.262999817343,-152.090446408369,-55.4383095314053,-97.4314104733825,-186.952130845942,-68.1457010755595,-72.0367751697303,-138.224711638865,-50.3841268776954,1,0
2MASSJ16095441-1906551,US,2012ApJ...758...31L,2MASSJ16095441-1906551,242.476719,-19.115307,0.06,0.06,10.65,9.866,9.599,0.026,0.023,0.021,AAA,6245775561063728128,242.4766729981,-19.1153853652,5.029,1.408,13.241,0.00329407297330628,354.5254680314,23.2971512211,6245775561063728128,242.4767369,-19.1152872,0,0,-14.1,-22.8,1.1,1.1,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,6245775561063728128,242.4767382459,-19.1152909336,5.022,1.408,-14.797,-22.663,2.146,2.144,12.53,-,---,-14.1[1.1],-22.8[1.1],-6.87[0.23],-14.797,-22.663,2.146,2.144,HSOY,-6.87,0.23,2012ApJ...745...56D,354.525515456299,23.2972340484879,-26.7110656086744,-4.3682664810074,-26.8016532943222,3.77281840153331,7.15490695852474,0.967039258690469,7.27472381467187,0.839667680051022,7.27472381467187,0.839667680051022,CPSM,0,0,0,144.962493773988,179.073113678995,131.642469081835,141.120702556405,166.440275772995,129.36540431004,141.120702556405,166.440275772995,129.36540431004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132.535751346489,-12.7021746957272,57.332835044103,163.722277738986,-15.6910792167027,70.8236249260359,120.357570393831,-11.5350225849549,52.0647497719966,129.023293245896,-12.365542081871,55.8134021451702,152.172375278557,-14.5841410714815,65.8273228278338,118.275704370851,-11.3354973576232,51.1641680039318,129.023293245896,-12.365542081871,55.8134021451702,152.172375278557,-14.5841410714815,65.8273228278338,118.275704370851,-11.3354973576232,51.1641680039318,0,0,0,0,0,0,0,0,0,-63.2948256362941,-121.467698217466,-47.4709167659005,-78.1885107752894,-150.049839547706,-58.6411329796784,-57.4789168559485,-110.306516470151,-43.1090037840036,-61.6173882597886,-118.248565294992,-46.2128440991446,-72.6726476596998,-139.464468791126,-54.5042532865916,-56.4846843897355,-108.398506961476,-42.3633326145977,-61.6173882597886,-118.248565294992,-46.2128440991446,-72.6726476596998,-139.464468791126,-54.5042532865916,-56.4846843897355,-108.398506961476,-42.3633326145977,1,0
2MASSJ16095695-2212027,US,2012ApJ...758...31L,2MASSJ16095695-2212027,242.487327,-22.20075,0.06,0.06,13.623,13.033,12.665,0.026,0.026,0.027,AAA,6242864810193030144,242.4873021091,-22.2008517532,0.452,0.419,17.217,0.00329937663477674,352.0904644136,21.1896517282,NA,NA,NA,0,0,NA,NA,NA,NA,5750527197,242.487252,-22.2007185,111.8,111.6,85.29,-12.11,11.7,11.39,NA,0,0,0,0,0,0,0,0,0,0,6242864810193030144,242.4873203567,-22.2007651336,0.452,0.419,-4.055,-20.789,2.489,2.489,15.75,-,---,85.29[11.7],-12.11[11.39],---,-4.055,-20.789,2.489,2.489,HSOY,0,0,---,352.090515402787,21.1897683164728,-17.9013437585506,-11.3211058487324,-20.5853646302883,-4.98681351547025,0,0,5.47522673410948,0.842699347443266,5.47522673410948,0.842699347443266,CPSM,0,0,0,0,0,0,191.476935124442,249.638591120293,172.688733943805,191.476935124442,249.638591120293,172.688733943805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176.832448142893,-24.567366599633,69.2108840197854,230.545800151096,-32.0297730976437,90.2338841263587,159.481201065463,-22.1567544501729,62.4197370233685,176.832448142893,-24.567366599633,69.2108840197854,230.545800151096,-32.0297730976437,90.2338841263587,159.481201065463,-22.1567544501729,62.4197370233685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-81.8944579819451,-157.232868976995,-72.3501164460451,-106.770129247609,-204.99279385117,-94.3266672053299,-73.8587666275579,-141.804782180909,-65.2509400238437,-81.8944579819451,-157.232868976995,-72.3501164460451,-106.770129247609,-204.99279385117,-94.3266672053299,-73.8587666275579,-141.804782180909,-65.2509400238437,1,0
2MASSJ16095852-2345186,US,2012ApJ...758...31L,2MASSJ16095852-2345186,242.493853,-23.755169,0.07,0.06,12.635,11.996,11.624,0.024,0.024,0.024,AAA,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,-,---,---,---,---,0,0,0,0,---,0,0,---,350.891136077237,20.1142520635934,0,0,0,0,0,0,0,0,0,0,CPSM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2MASSJ16095879-2354273,US,2012ApJ...758...31L,2MASSJ16095879-2354273,242.494979,-23.907587,0.07,0.07,11.548,10.905,10.617,0.023,0.023,0.021,AAA,6242037358969207808,242.4949096918,-23.9077263156,0.333,0.28,14.485,0.00112304744355626,350.7746459041,20.0079225566,6242037358969207808,242.4949764,-23.9076003,0,0,-14.1,-29.1,2.9,3.6,5750052131,242.4950843,-23.9077224,51.8,51.2,1.79,-33.72,2.06,2.04,NA,0,0,0,0,0,0,0,0,0,0,6242037358969207808,242.4949619816,-23.907630284,0.333,0.28,-11.473,-23.048,2.105,2.105,13.5,-,---,-14.1[2.9];1.79[2.06],-29.1[3.6];-33.72[2.04],---,-11.473,-23.048,2.105,2.105,HSOY,0,0,---,350.774755395328,20.0080376268174,-24.5751312646014,-7.67482614315213,-25.7293886391636,0.915747375031264,0,0,6.80342400954655,0.801874765544554,6.80342400954655,0.801874765544554,CPSM,0,0,0,0,0,0,151.056661801273,179.083249442471,138.299595785392,151.056661801273,179.083249442471,138.299595785392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.103695849856,-22.7552009519133,51.6843333457361,166.098103933344,-26.9771308301923,61.2736853208039,128.271631803738,-20.833474380661,47.3194781674473,140.103695849856,-22.7552009519133,51.6843333457361,166.098103933344,-26.9771308301923,61.2736853208039,128.271631803738,-20.833474380661,47.3194781674473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-63.7763916131588,-122.487099847314,-61.2176226126362,-75.6092668248267,-145.212978983338,-72.5757517072406,-58.3903356235591,-112.142795927097,-56.0476602707433,-63.7763916131588,-122.487099847314,-61.2176226126362,-75.6092668248267,-145.212978983338,-72.5757517072406,-58.3903356235591,-112.142795927097,-56.0476602707433,1,0
2MASSJ16095933-1800090,US,2012ApJ...758...31L,2MASSJ16095933-1800090,242.497222,-18.002518,0.08,0.06,11.306,10.623,10.343,0.022,0.022,0.023,AAA,6248997233214230528,242.4971741383,-18.0026199623,0.426,0.308,14.411,0.00116973644603257,355.439145441,24.0308560515,6248997233214230528,242.4972411,-18.0025133,0,0,-14.8,-24.8,2.5,2.4,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,6248997233214230528,242.4972242936,-18.0025169049,0.426,0.308,-11.448,-24.734,2.07,2.07,13.41,-,---,-14.8[2.5],-24.8[2.4],-6.28[0.8],-11.448,-24.734,2.07,2.07,HSOY,-6.28,0.8,2012ApJ...745...56D,355.439213441613,24.0309521171011,-26.0333301899123,-8.06803440888796,-27.2539586381752,-0.22180745847978,8.38111234202462,1.49511779820033,7.49410852917754,0.841460205481697,7.49410852917754,0.841460205481697,CPSM,0,0,0,127.58930926143,184.856896297439,114.574684331636,136.795045865297,160.284815189668,125.608230026723,136.795045865297,160.284815189668,125.608230026723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116.161592059823,-9.26612810478495,51.9582066461294,168.299926549092,-13.4251661997423,75.2792916066673,104.312640445792,-8.32094560843566,46.658259687889,124.542803825751,-9.93469144417536,55.7070596461365,145.928678689655,-11.6406275682239,65.2728006607289,114.357950992775,-9.1222529315374,51.1514515593975,124.542803825751,-9.93469144417536,55.7070596461365,145.928678689655,-11.6406275682239,65.2728006607289,114.357950992775,-9.1222529315374,51.1514515593975,0,0,0,0,0,0,0,0,0,-56.0351394661572,-107.629759959598,-39.4325976047288,-81.1861277819404,-155.938640083102,-57.1316487905744,-50.3193288918837,-96.6510896833307,-35.410313364742,-60.0781485354313,-115.395388809389,-42.2777114254455,-70.3944713350321,-135.210514767224,-49.5374311226336,-55.1650818425765,-105.958592651563,-38.8203276525087,-60.0781485354313,-115.395388809389,-42.2777114254455,-70.3944713350321,-135.210514767224,-49.5374311226336,-55.1650818425765,-105.958592651563,-38.8203276525087,1,0
2MASSJ16095990-2155424,US,2012ApJ...758...31L,2MASSJ16095990-2155424,242.499612,-21.928471,0.06,0.06,14.303,13.646,13.306,0.026,0.035,0.037,AAA,6242943493990255616,242.4995774239,-21.92859936,0.883,0.602,18.059,0.00475702516689325,352.3114552939,21.3681056457,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,6242943493990255616,242.4996295218,-21.9285028954,0.883,0.602,-11.599,-23.151,3.29,3.29,17.01,-,---,---,---,---,-11.599,-23.151,3.29,3.29,HSOY,0,0,---,352.311533746294,21.3682336387873,-24.8083535864036,-7.41964920545289,-25.8794822549329,0.870632078786873,0,0,6.94912293296533,1.05160452852909,6.94912293296533,1.05160452852909,CPSM,0,0,0,0,0,0,150.730513303884,195.067210371916,136.049047471056,150.730513303884,195.067210371916,136.049047471056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.107095914443,-18.7795036427217,54.9202489982987,180.024817458575,-24.3034094919424,71.074791229767,125.557775136544,-16.9503408869881,49.5709023960397,139.107095914443,-18.7795036427217,54.9202489982987,180.024817458575,-24.3034094919424,71.074791229767,125.557775136544,-16.9503408869881,49.5709023960397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-64.5649693944261,-124.026101596224,-56.2901278271089,-83.556462400731,-160.507817039696,-72.847613704967,-58.2762069442462,-111.94570106516,-50.8073521746898,-64.5649693944261,-124.026101596224,-56.2901278271089,-83.556462400731,-160.507817039696,-72.847613704967,-58.2762069442462,-111.94570106516,-50.8073521746898,1,0
2MASSJ16100129-2152243,US,2012ApJ...758...31L,2MASSJ16100129-2152243,242.505389,-21.873432,0.06,0.06,12.636,12.063,11.709,0.022,0.024,0.019,AAA,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,-,---,---,---,---,0,0,0,0,---,0,0,---,352.358529142514,21.4020433577802,0,0,0,0,0,0,0,0,0,0,CPSM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2MASSJ16100184-2349432,US,2012ApJ...758...31L,2MASSJ16100184-2349432,242.507685,-23.828684,0.07,0.07,11.062,10.398,10.134,0.023,0.024,0.024,AAA,6242134665749203968,242.5076347291,-23.8288268308,0.356,0.353,14.136,0.00119092247090054,350.8438381542,20.0541251792,6242134665749203968,242.5077066,-23.8287442,0,0,-15.2,-19,5.4,4.7,5750052144,242.5076802,-23.8288167,44.6,44.7,-10.36,-31.42,1.75,1.75,NA,0,0,0,0,0,0,0,0,0,0,6242134665749203968,242.5076892261,-23.8287196874,0.356,0.353,-11.964,-25.714,2.105,2.105,13.16,-,---,-15.2[5.4];-10.36[1.75],-19[4.7];-31.42[1.75],---,-11.964,-25.714,2.105,2.105,HSOY,0,0,---,350.843937566269,20.0542551254714,-26.8436103967675,-9.15246812977538,-28.3598250700114,0.259642058134435,0,0,7.50695250764652,0.84390100200919,7.50695250764652,0.84390100200919,CPSM,0,0,0,0,0,0,136.569664266984,160.065975269864,125.39291189267,136.569664266984,160.065975269864,125.39291189267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126.654630745365,-20.4139127086846,46.8310781071082,148.445096511836,-23.9260516918429,54.8881937316565,116.289316804681,-18.7432543779313,42.9984600346054,126.654630745365,-20.4139127086846,46.8310781071082,148.445096511836,-23.9260516918429,54.8881937316565,116.289316804681,-18.7432543779313,42.9984600346054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-57.6705263166392,-110.820339380043,-55.1745953501301,-67.5925293420444,-129.886573257779,-64.6671825858312,-52.9508164499054,-101.750891212793,-50.6591504825509,-57.6705263166392,-110.820339380043,-55.1745953501301,-67.5925293420444,-129.886573257779,-64.6671825858312,-52.9508164499054,-101.750891212793,-50.6591504825509,1,0
2MASSJ16100394-2728479,US,2015MNRAS.448.2737R,2MASSJ16100394-2728479,242.516421,-27.47999,0.06,0.06,12.102,11.44,11.199,0.021,0.022,0.023,AAA,6042454351892145152,242.5163827156,-27.4800808419,0.346,0.266,15.114,0.000817964403283297,348.0860313886,17.5014894844,NA,NA,NA,0,0,NA,NA,NA,NA,5030729883,242.5164277,-27.480022,70.3,67,-8.06,-18.95,3.89,3.67,NA,0,0,0,0,0,0,0,0,0,0,6042454351892145152,242.516444761,-27.4800021235,0.346,0.266,-13.211,-18.892,2.09,2.09,13.88,-,---,-8.06[3.89],-18.95[3.67],---,-13.211,-18.892,2.09,2.09,HSOY,0,0,---,348.086082324619,17.5015954192465,-22.7235072300266,-3.88334960658023,0,0,0,0,0,0,0,0,CPSM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2MASSJ16100501-2132318,US,2015MNRAS.448.2737R,2MASSJ16100501-2132318,242.520916,-21.54217,0.06,0.06,10.069,9.328,8.951,0.026,0.026,0.027,AAA,6242970706903716864,242.5208636306,-21.5422973487,0.394,0.31,12.315,0.00114249675853372,352.628648092,21.618136351,6242970706903716864,242.5209194,-21.5421947,0,0,-12,-23.7,1,1,6470016399,242.5208954,-21.5422068,5.5,5.5,-15.22,-23.86,1.27,1.24,NA,0,0,0,0,0,0,0,0,0,0,6242970706903716864,242.5209277786,-21.5421995261,0.394,0.31,-14.32,-23.477,2.241,2.241,11.39,-,---,-12[1];-15.22[1.27],-23.7[1];-23.86[1.24],---,-14.32,-23.477,2.241,2.241,HSOY,0,0,---,352.628738081344,21.6182510947182,-26.9227654126354,-5.60326971831651,-27.3143342148764,3.1873304500843,0,0,7.33868468739216,0.861389666222584,7.33868468739216,0.861389666222584,CPSM,0,0,0,0,0,0,140.023300919332,165.83996685914,128.228510725713,140.023300919332,165.83996685914,128.228510725713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129.098141917945,-16.7010809137794,51.5874834624772,152.900491823019,-19.7803271817498,61.0988777695818,118.223626831449,-15.2942740174174,47.2420385253716,129.098141917945,-16.7010809137794,51.5874834624772,152.900491823019,-19.7803271817498,61.0988777695818,118.223626831449,-15.2942740174174,47.2420385253716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-60.0970393764285,-115.54830659261,-51.4145845272922,-71.1773751445915,-136.852418205651,-60.8941007539508,-55.0347964065173,-105.815154863292,-47.0837036423966,-60.0970393764285,-115.54830659261,-51.4145845272922,-71.1773751445915,-136.852418205651,-60.8941007539508,-55.0347964065173,-105.815154863292,-47.0837036423966,1,0
2MASSJ16100541-1919362,US,2012ApJ...758...31L,2MASSJ16100541-1919362,242.522567,-19.32674,0.06,0.06,14.218,13.431,12.7,0.029,0.025,0.033,AAA,6245758827871591424,242.5225204644,-19.3267883324,0.905,0.592,18.322,0.0136533822028401,354.3875327805,23.1225250283,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,6245758827871591424,242.5225596216,-19.3266726433,0.904,0.592,-8.868,-27.766,2.645,2.645,17.11,-,---,---,---,---,-8.868,-27.766,2.645,2.645,HSOY,0,0,---,354.387556448424,23.1225874463567,-26.469159263629,-12.2055638082246,-28.9081993211045,-3.72936884891988,0,0,7.89527511753935,1.00297707345938,7.89527511753935,1.00297707345938,CPSM,0,0,0,0,0,0,130.806994688152,158.372020782967,119.218612147482,130.806994688152,158.372020782967,119.218612147482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119.722153946924,-11.7651117366538,51.3678679670407,144.951265781058,-14.244379858381,62.1926455282266,109.11579362317,-10.7228233195619,46.8171135848317,119.722153946924,-11.7651117366538,51.3678679670407,144.951265781058,-14.244379858381,62.1926455282266,109.11579362317,-10.7228233195619,46.8171135848317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-56.9530772273582,-109.51113314025,-43.2912066362125,-68.9548288438895,-132.588471243463,-52.413985150069,-51.9075210065124,-99.8093820502802,-39.45597546724,-56.9530772273582,-109.51113314025,-43.2912066362125,-68.9548288438895,-132.588471243463,-52.413985150069,-51.9075210065124,-99.8093820502802,-39.45597546724,1,0
2MASSJ16100608-2127440,US,2012ApJ...758...31L,2MASSJ16100608-2127440,242.525341,-21.462229,0.06,0.06,14.881,14.15,13.768,0.045,0.045,0.056,AAA,6242973455683612672,242.5252991278,-21.4623489404,1.666,0.98,19.417,0.0140603719001476,352.6944604555,21.6697768668,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,-,---,---,---,---,0,0,0,0,---,0,0,---,352.694537478533,21.6698935681396,0,0,0,0,0,0,0,0,0,0,CPSM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
